Open,High,Low,Close,Volume,
1.17781,1.17923,1.16868,1.17337,89665,
1.17342,1.17781,1.16811,1.17664,97835,
1.17654,1.17896,1.16618,1.17218,108067,
1.17223,1.17740,1.17079,1.17580,99396,
1.17576,1.18277,1.17307,1.18141,64497,
1.18142,1.18239,1.17447,1.17604,71119,
1.17606,1.18229,1.17398,1.18061,76005,
1.18063,1.18173,1.17837,1.17988,75473,
1.17984,1.19409,1.17729,1.19197,97845,
1.19420,1.19833,1.19166,1.19781,71676,
1.19766,1.20698,1.19461,1.19711,132160,
1.19715,1.19838,1.18801,1.18826,106469,
1.18826,1.19121,1.18227,1.19087,111001,
1.19061,1.19793,1.18488,1.18599,108544,
1.18836,1.19219,1.18728,1.18891,75881,
1.18911,1.19403,1.18677,1.19133,102148,
1.19136,1.19498,1.19024,1.19159,108191,
1.19162,1.20590,1.19133,1.20194,123449,
1.20207,1.20921,1.20143,1.20328,127835,
1.20144,1.20291,1.19474,1.19515,89077,
1.19506,1.19778,1.19257,1.19656,97231,
1.19656,1.19945,1.18725,1.18846,93590,
1.18841,1.19218,1.18370,1.19183,106640,
1.19185,1.19867,1.19004,1.19435,108438,
1.19209,1.19688,1.19146,1.19478,92949,
1.19491,1.20061,1.19476,1.19931,100295,
1.19932,1.20336,1.18608,1.18910,114167,
1.18912,1.19534,1.18652,1.19405,108491,
1.19403,1.20041,1.19362,1.19459,98004,
1.18968,1.19361,1.18316,1.18476,113480,
1.18464,1.18611,1.17565,1.17921,112599,
1.17918,1.17947,1.17166,1.17439,110914,
1.17435,1.18036,1.17208,1.17849,111703,
1.17843,1.18322,1.17720,1.18121,97515,
1.17894,1.18146,1.17297,1.17320,91384,
1.17321,1.17732,1.16957,1.17435,92081,
1.17428,1.17873,1.17344,1.17585,89524,
1.17597,1.17784,1.16986,1.17099,85459,
1.17105,1.17383,1.16688,1.17333,94754,
1.17270,1.17557,1.17191,1.17398,43096,
1.17400,1.18250,1.17389,1.18073,79718,
1.18072,1.18686,1.17947,1.18571,81481,
1.18563,1.18793,1.18265,1.18290,76366,
1.18284,1.18746,1.18049,1.18176,83192,
1.18102,1.18191,1.17800,1.17946,67722,
1.17953,1.17999,1.17357,1.17655,70796,
1.17652,1.18049,1.17298,1.17868,72922,
1.17870,1.18575,1.17677,1.18500,90714,
1.18502,1.18575,1.17619,1.17775,93765,
1.17636,1.17770,1.17245,1.17484,68045,
1.17487,1.17925,1.17423,1.17597,73953,
1.17600,1.18173,1.17526,1.18122,97143,
1.18122,1.18363,1.16400,1.16499,100297,
1.16499,1.16566,1.15737,1.16081,105867,
1.16064,1.16576,1.15931,1.16502,70163,
1.16495,1.16609,1.16243,1.16453,64044,
1.16453,1.16568,1.16060,1.16180,79859,
1.16176,1.16869,1.16125,1.16577,98878,
1.16574,1.16898,1.15987,1.16079,73939,
1.16116,1.16237,1.15797,1.16085,69247,
1.16077,1.16150,1.15537,1.15846,161823,
1.15846,1.16107,1.15788,1.15946,140929,
1.15945,1.16545,1.15851,1.16414,185386,
1.16403,1.16774,1.16225,1.16637,146325,
1.16524,1.16748,1.16369,1.16660,119778,
1.16660,1.18045,1.16610,1.17969,154246,
1.17964,1.18598,1.17842,1.17897,194252,
1.17892,1.18005,1.17562,1.17687,159434,
1.17687,1.18213,1.17642,1.17811,170276,
1.17838,1.18081,1.17218,1.17318,175098,
1.17318,1.17573,1.17126,1.17371,141993,
1.17370,1.18267,1.17317,1.18216,148038,
1.18216,1.18555,1.18127,1.18467,99667,
1.18464,1.19440,1.18363,1.19294,132302,
1.19247,1.19607,1.18951,1.18970,151403,
1.18971,1.19195,1.18266,1.18382,188877,
1.18356,1.18824,1.18171,1.18459,161870,
1.18453,1.19310,1.18085,1.19026,190400,
1.19023,1.19399,1.18504,1.18934,224808,
1.18618,1.18780,1.18286,1.18636,127318,
1.18638,1.18762,1.18003,1.18247,122965,
1.18243,1.18476,1.17801,1.17948,116761,
1.17943,1.18141,1.17713,1.17718,105234,
1.17718,1.17763,1.17296,1.17705,115771,
1.17645,1.18113,1.17632,1.17679,86793,
1.17679,1.17921,1.17170,1.17408,98166,
1.17404,1.18311,1.17289,1.18250,119046,
1.18250,1.18621,1.17702,1.17767,143990,
1.17768,1.18119,1.17480,1.17480,156226,
1.17406,1.18339,1.17369,1.17806,143830,
1.17806,1.18484,1.17760,1.18379,168867,
1.18376,1.19013,1.18285,1.18697,160548,
1.18693,1.18891,1.18489,1.18723,145972,
1.18716,1.18750,1.18163,1.18533,160001,
1.18634,1.18781,1.18461,1.18573,68714,
1.18572,1.19098,1.18546,1.18859,132838,
1.18858,1.19586,1.18858,1.19416,127234,
1.19412,1.20250,1.19357,1.19921,133478,
1.20069,1.20807,1.20007,1.20573,151477,
1.20573,1.20658,1.20007,1.20136,153748,
1.20136,1.20886,1.20038,1.20678,173082,
1.20678,1.20823,1.20201,1.20265,157697,
1.20266,1.20518,1.19555,1.19663,139026,
1.19657,1.19750,1.19152,1.19358,160635,
1.19354,1.20177,1.19226,1.19468,231902,
1.19469,1.20584,1.19289,1.20308,231299,
1.20303,1.22182,1.20299,1.21991,275510,
1.21933,1.22962,1.21870,1.22621,209134,
1.22621,1.22828,1.21946,1.22589,244644,
1.22587,1.23229,1.21767,1.21838,290004,
1.21838,1.22646,1.21645,1.22363,232951,
1.22355,1.22949,1.22134,1.22134,214854,
1.22692,1.22715,1.22133,1.22609,174542,
1.22604,1.23058,1.22226,1.22978,207739,
1.22987,1.24145,1.22924,1.24065,261344,
1.24083,1.25371,1.23634,1.23916,398509,
1.23920,1.24933,1.23694,1.24192,328126,
1.24221,1.24317,1.23362,1.23811,273131,
1.23807,1.24535,1.23349,1.24013,272053,
1.24015,1.24744,1.23865,1.24129,310809,
1.24129,1.25217,1.23848,1.25071,272143,
1.25072,1.25177,1.24091,1.24522,294506,
1.24329,1.24745,1.23620,1.23655,298106,
1.23660,1.24340,1.23139,1.23762,411630,
1.23761,1.24054,1.22452,1.22625,276409,
1.22625,1.22944,1.22115,1.22461,353200,
1.22455,1.22868,1.22052,1.22479,324661,
1.22473,1.22970,1.22345,1.22908,211731,
1.22908,1.23706,1.22839,1.23496,228243,
1.23496,1.24648,1.22752,1.24479,292030,
1.24477,1.25099,1.24474,1.25053,263304,
1.25053,1.25550,1.23929,1.23949,260822,
1.24005,1.24347,1.23685,1.24064,172649,
1.24063,1.24117,1.23193,1.23357,234439,
1.23357,1.23595,1.22805,1.22816,260435,
1.22816,1.23516,1.22593,1.23281,235594,
1.23281,1.23368,1.22793,1.22905,197029,
1.22930,1.23545,1.22775,1.23161,187577,
1.23161,1.23459,1.22211,1.22317,218424,
1.22320,1.22407,1.21877,1.21923,206703,
1.21915,1.22730,1.21543,1.22666,250217,
1.22666,1.23354,1.22509,1.23138,233779,
1.23241,1.23639,1.22687,1.23343,206908,
1.23340,1.24195,1.23275,1.24023,198531,
1.24027,1.24444,1.23843,1.24100,221055,
1.24100,1.24457,1.22976,1.23093,223884,
1.23094,1.23338,1.22726,1.23026,195698,
1.23097,1.23451,1.22899,1.23333,156309,
1.23333,1.24069,1.23141,1.23894,193719,
1.23894,1.24122,1.23467,1.23665,186894,
1.23665,1.23831,1.22997,1.23039,183636,
1.23039,1.23356,1.22597,1.22847,169456,
1.22821,1.23582,1.22575,1.23347,191315,
1.23345,1.23542,1.22395,1.22407,184728,
1.22403,1.23493,1.22401,1.23377,210988,
1.23375,1.23880,1.22849,1.23009,240215,
1.23009,1.23728,1.22999,1.23506,237615,
1.23484,1.24611,1.23482,1.24426,185977,
1.24421,1.24759,1.23721,1.24021,208147,
1.24018,1.24212,1.22996,1.23074,220005,
1.23064,1.23350,1.22763,1.23000,190018,
1.22995,1.23299,1.22920,1.23192,42049,
1.23203,1.23446,1.22815,1.23011,114041,
1.23003,1.23352,1.22534,1.22695,180657,
1.22693,1.23144,1.22566,1.22771,177369,
1.22770,1.22898,1.22178,1.22396,164085,
1.22395,1.22904,1.22146,1.22785,227681,
1.22847,1.23304,1.22598,1.23199,196600,
1.23198,1.23772,1.23023,1.23552,208057,
1.23551,1.23959,1.23465,1.23663,190997,
1.23662,1.23791,1.22989,1.23258,189187,
1.23256,1.23454,1.23064,1.23262,163686,
1.23290,1.23940,1.23240,1.23787,148244,
1.23786,1.24133,1.23359,1.23689,154635,
1.23689,1.23967,1.23415,1.23730,174439,
1.23728,1.23998,1.23286,1.23447,192803,
1.23447,1.23523,1.22355,1.22838,182162,
1.22707,1.22888,1.21973,1.22078,169225,
1.22078,1.22440,1.21809,1.22309,195163,
1.22306,1.22377,1.21590,1.21594,180153,
1.21594,1.22090,1.20953,1.21021,212253,
1.21020,1.21319,1.20543,1.21272,190456,
1.21230,1.21379,1.20634,1.20760,182831,
1.20758,1.20833,1.19804,1.19911,168879,
1.19909,1.20307,1.19369,1.19494,191947,
1.19493,1.20078,1.19466,1.19868,162630,
1.19868,1.19944,1.19105,1.19542,135924,
1.19512,1.19771,1.18970,1.19211,106250,
1.19210,1.19379,1.18372,1.18632,148242,
1.18631,1.18961,1.18218,1.18492,147267,
1.18490,1.19457,1.18422,1.19137,170359,
1.19140,1.19671,1.18902,1.19377,137280,
1.19407,1.19953,1.19239,1.19258,129823,
1.19256,1.19376,1.18196,1.18364,165380,
1.18363,1.18532,1.17627,1.18063,189352,
1.18055,1.18367,1.17757,1.17933,162862,
1.17932,1.18213,1.17490,1.17685,137474,
1.17683,1.17947,1.17158,1.17902,132952,
1.17902,1.18291,1.17558,1.17775,161026,
1.17774,1.17888,1.16751,1.16949,201975,
1.16948,1.17495,1.16900,1.17185,182929,
1.17185,1.17326,1.16417,1.16448,171803,
1.16845,1.17275,1.16066,1.16229,150617,
1.16221,1.16387,1.15093,1.15387,264449,
1.15387,1.16754,1.15178,1.16613,255516,
1.16612,1.17234,1.16404,1.16897,234258,
1.16893,1.17173,1.16165,1.16567,215290,
1.16556,1.17438,1.16553,1.16972,188189,
1.16972,1.17314,1.16518,1.17167,205228,
1.17160,1.17950,1.17099,1.17727,183231,
1.17723,1.18392,1.17719,1.17981,203625,
1.17969,1.18095,1.17263,1.17656,200651,
1.17720,1.18199,1.17702,1.17826,174382,
1.17820,1.18083,1.17328,1.17439,221669,
1.17433,1.18002,1.17243,1.17902,203254,
1.17896,1.18508,1.15626,1.15668,226564,
1.15670,1.16262,1.15425,1.16020,214884,
1.15858,1.16235,1.15646,1.16216,161947,
1.16217,1.16438,1.15302,1.15866,254506,
1.15866,1.15993,1.15363,1.15693,216017,
1.15694,1.16327,1.15078,1.16017,268422,
1.16017,1.16742,1.15959,1.16491,247769,
1.16607,1.17123,1.16279,1.17025,223549,
1.17016,1.17196,1.16343,1.16460,258810,
1.16451,1.16715,1.15399,1.15527,248154,
1.15515,1.15993,1.15263,1.15671,264470,
1.15669,1.16896,1.15572,1.16789,282078,
1.16646,1.16897,1.15905,1.16379,75224,
1.16378,1.16724,1.16197,1.16548,74330,
1.16542,1.16809,1.16297,1.16547,56992,
1.16547,1.17194,1.16492,1.16892,78508,
1.16886,1.17665,1.16792,1.17423,70655,
1.17358,1.17899,1.17319,1.17493,70245,
1.17487,1.17618,1.16899,1.17426,67062,
1.17427,1.17574,1.16645,1.16722,84893,
1.16711,1.16948,1.16490,1.16697,71045,
1.16695,1.16860,1.16122,1.16802,71070,
1.16885,1.17245,1.16750,1.17100,64896,
1.17095,1.17439,1.16494,1.16599,73872,
1.16592,1.16641,1.16013,1.16372,74597,
1.16369,1.16776,1.15742,1.16402,90128,
1.16393,1.17379,1.16254,1.17184,95159,
1.17260,1.17498,1.16828,1.16907,68992,
1.16906,1.17161,1.16539,1.16822,74360,
1.16815,1.17378,1.16635,1.17273,75119,
1.17270,1.17427,1.16395,1.16414,72507,
1.16412,1.16636,1.16200,1.16494,65475,
1.16528,1.17179,1.16472,1.17035,53443,
1.17030,1.17451,1.16835,1.16892,69102,
1.16892,1.16988,1.16564,1.16585,65724,
1.16581,1.16667,1.15813,1.15827,63783,
1.15827,1.16097,1.15596,1.15645,67506,
1.15669,1.15695,1.15292,1.15524,52642,
1.15523,1.16073,1.15489,1.15973,55251,
1.15971,1.16272,1.15724,1.16088,56915,
1.16086,1.16185,1.15252,1.15257,58709,
1.15253,1.15355,1.13872,1.14068,93058,
1.13717,1.14317,1.13641,1.14091,85634,
1.14094,1.14285,1.13294,1.13426,72664,
1.13421,1.13540,1.13001,1.13433,73907,
1.13436,1.14080,1.13349,1.13754,78369,
1.13746,1.14438,1.13655,1.14343,68835,
1.14327,1.14840,1.13934,1.14803,59468,
1.14804,1.16002,1.14788,1.15690,78908,
1.15690,1.16220,1.15525,1.15953,72635,
1.15953,1.15988,1.15291,1.15354,72684,
1.15352,1.16390,1.15336,1.16182,73065,
1.16145,1.16926,1.15936,1.16766,61562,
1.16766,1.17326,1.16616,1.16934,73365,
1.16935,1.17091,1.16511,1.17062,75761,
1.17054,1.17172,1.16409,1.16699,76569,
1.16699,1.16891,1.15837,1.15935,81555,
1.15916,1.16269,1.15880,1.16165,50891,
1.16164,1.16185,1.15292,1.15804,70682,
1.15804,1.16374,1.15426,1.16281,74884,
1.16281,1.16581,1.16047,1.16222,75713,
1.16209,1.16485,1.15496,1.15499,77393,
1.15475,1.16150,1.15257,1.15902,59778,
1.15901,1.16432,1.15648,1.16035,63467,
1.16034,1.16487,1.15691,1.16249,65577,
1.16242,1.17002,1.16082,1.16887,66110,
1.16887,1.17207,1.16197,1.16203,60813,
1.16208,1.16971,1.16170,1.16819,53950,
1.16819,1.17235,1.16512,1.16629,74400,
1.16626,1.17141,1.16494,1.16714,70315,
1.16713,1.17835,1.16682,1.17755,81051,
1.17758,1.18016,1.17322,1.17425,69107,
1.17392,1.18141,1.17233,1.17468,60317,
1.17463,1.17914,1.17301,1.17652,64783,
1.17648,1.17968,1.17251,1.17358,73673,
1.17354,1.17562,1.16382,1.16392,79633,
1.16393,1.16502,1.15691,1.16008,72058,
1.16156,1.16233,1.15627,1.15769,65204,
1.15766,1.15792,1.15044,1.15448,70998,
1.15446,1.15926,1.14636,1.14752,79695,
1.14752,1.15416,1.14624,1.15127,79541,
1.15126,1.15463,1.14832,1.15139,76153,
1.15198,1.15286,1.14590,1.14898,58431,
1.14896,1.15023,1.14313,1.14883,78702,
1.14880,1.15444,1.14789,1.15181,76587,
1.15196,1.15983,1.15170,1.15922,101740,
1.15922,1.16095,1.15341,1.15543,76536,
1.15362,1.16053,1.15357,1.15777,69882,
1.15780,1.16202,1.15651,1.15724,69209,
1.15725,1.15794,1.14950,1.14991,78042,
1.14991,1.15263,1.14486,1.14514,83314,
1.14514,1.15336,1.14322,1.15091,83240,
1.15143,1.15493,1.14549,1.14627,70659,
1.14632,1.14927,1.14386,1.14692,83115,
1.14693,1.14756,1.13789,1.13906,85847,
1.13902,1.14306,1.13553,1.13737,79831,
1.13732,1.14202,1.13349,1.13970,86998,
1.13871,1.14155,1.13598,1.13713,73808,
1.13709,1.13870,1.13396,1.13426,70374,
1.13426,1.13593,1.13012,1.13105,73044,
1.13106,1.14232,1.13063,1.14071,78077,
1.14068,1.14550,1.13715,1.13831,78687,
1.13861,1.14232,1.13537,1.14061,66164,
1.14060,1.14371,1.13907,1.14254,67633,
1.14254,1.14987,1.13938,1.14246,95628,
1.14244,1.14458,1.13507,1.13621,81843,
1.13622,1.13681,1.13162,1.13309,79219,
1.13166,1.13297,1.12150,1.12168,74518,
1.12166,1.12927,1.12155,1.12880,88237,
1.12877,1.13466,1.12625,1.13062,93442,
1.13059,1.13615,1.12701,1.13246,96014,
1.13237,1.14193,1.13204,1.14121,80511,
1.14121,1.14635,1.13930,1.14518,64723,
1.14525,1.14716,1.13579,1.13687,73239,
1.13684,1.14238,1.13579,1.13814,68859,
1.13802,1.14330,1.13778,1.13996,55936,
1.13990,1.14202,1.13266,1.13317,62000,
1.13364,1.13827,1.13241,1.13260,67914,
1.13258,1.13430,1.12766,1.12830,73819,
1.12828,1.13866,1.12665,1.13650,75065,
1.13650,1.14007,1.13479,1.13917,75523,
1.13912,1.13995,1.13046,1.13102,72148,
1.13481,1.13788,1.13185,1.13519,68733,
1.13515,1.14178,1.13177,1.13415,86418,
1.13415,1.13603,1.13100,1.13430,56132,
1.13431,1.14115,1.13201,1.13700,88256,
1.13692,1.14227,1.13595,1.13736,78996,
1.13895,1.14418,1.13495,1.13540,85480,
1.13538,1.13995,1.13056,1.13152,74892,
1.13150,1.13861,1.13142,1.13672,77944,
1.13672,1.13925,1.13303,1.13557,70401,
1.13581,1.13641,1.12691,1.13010,68900,
1.12984,1.13569,1.12984,1.13461,62289,
1.13461,1.14013,1.13360,1.13590,59731,
1.13626,1.14384,1.13594,1.13740,68415,
1.13728,1.14845,1.13686,1.14451,78031,
1.14446,1.14731,1.13551,1.13696,68940,
1.13683,1.14375,1.13596,1.14033,56721,
1.13838,1.14191,1.13420,1.13503,44734,
1.13502,1.14532,1.13468,1.14277,79400,
1.14226,1.14718,1.14226,1.14406,66922,
1.14344,1.14662,1.14205,1.14627,51168,
1.14622,1.14958,1.13242,1.13416,72768,
1.13411,1.14099,1.13083,1.13918,87551,
1.13913,1.14181,1.13448,1.13929,75465,
1.13938,1.14816,1.13938,1.14730,59460,
1.14734,1.14837,1.14213,1.14394,62091,
1.14396,1.15569,1.14360,1.15416,74273,
1.15418,1.15688,1.14839,1.14987,71871,
1.14989,1.15393,1.14571,1.14657,64757,
1.14565,1.14810,1.14498,1.14673,58027,
1.14674,1.14888,1.13810,1.14121,73818,
1.14121,1.14238,1.13770,1.13908,61894,
1.13910,1.14050,1.13694,1.13876,62588,
1.13876,1.14094,1.13523,1.13604,57511,
1.13591,1.13901,1.13560,1.13651,40312,
1.13651,1.13732,1.13351,1.13581,55073,
1.13580,1.13934,1.13500,1.13804,57846,
1.13797,1.13905,1.12885,1.13032,73386,
1.13030,1.14167,1.12990,1.14056,70771,
1.13993,1.14428,1.13891,1.14252,54919,
1.14262,1.14493,1.14103,1.14312,63235,
1.14311,1.15006,1.14053,1.14782,63413,
1.14783,1.15133,1.14348,1.14453,65752,
1.14450,1.14874,1.14334,1.14524,55034,
1.14499,1.14595,1.14235,1.14347,52042,
1.14348,1.14397,1.14002,1.14041,50450,
1.14041,1.14086,1.13599,1.13614,50862,
1.13615,1.13675,1.13237,1.13374,53853,
1.13374,1.13499,1.13182,1.13188,44476,
1.13180,1.13291,1.12665,1.12746,46860,
1.12746,1.13387,1.12567,1.13244,49362,
1.13239,1.13405,1.12594,1.12594,49964,
1.12579,1.13059,1.12485,1.12939,53501,
1.12944,1.13052,1.12335,1.12902,51608,
1.12907,1.13330,1.12884,1.13074,41733,
1.13069,1.13565,1.12746,1.13391,53610,
1.13386,1.13702,1.13240,1.13352,52232,
1.13349,1.13655,1.13196,1.13333,59962,
1.13333,1.13547,1.13153,1.13299,49863,
1.13329,1.13665,1.13271,1.13564,47980,
1.13563,1.14018,1.13444,1.13877,53650,
1.13873,1.14025,1.13614,1.13686,53121,
1.13682,1.14183,1.13603,1.13699,45699,
1.13691,1.14060,1.13524,1.13636,45031,
1.13814,1.13815,1.13082,1.13386,47056,
1.13385,1.13398,1.12887,1.13067,48552,
1.13068,1.13237,1.12848,1.13054,44690,
1.13055,1.13194,1.11757,1.11928,57790,
1.11928,1.12451,1.11843,1.12295,56648,
1.12275,1.12575,1.12209,1.12438,52123,
1.12438,1.13040,1.12424,1.12864,60248,
1.12864,1.13377,1.12766,1.13255,51903,
1.13254,1.13366,1.12932,1.13020,59333,
1.13010,1.13434,1.12963,1.13232,49009,
1.13193,1.13581,1.13182,1.13324,41598,
1.13326,1.13607,1.13289,1.13504,44623,
1.13500,1.14464,1.13347,1.14123,52846,
1.14122,1.14365,1.13416,1.13725,57671,
1.13728,1.13894,1.12735,1.12988,52018,
1.12870,1.13303,1.12851,1.13112,47589,
1.13111,1.13251,1.12624,1.12647,50826,
1.12648,1.12847,1.12413,1.12429,59357,
1.12428,1.12604,1.12133,1.12183,53153,
1.12183,1.12456,1.12091,1.12169,50399,
1.12238,1.12488,1.12029,1.12120,45129,
1.12117,1.12117,1.11827,1.12034,45373,
1.12032,1.12521,1.11992,1.12313,40175,
1.12310,1.12468,1.12058,1.12189,38021,
1.12185,1.12410,1.12092,1.12126,35569,
1.12130,1.12736,1.12091,1.12594,38248,
1.12580,1.12834,1.12541,1.12606,41313,
1.12607,1.12880,1.12289,1.12725,40916,
1.12721,1.12865,1.12491,1.12509,38319,
1.12511,1.13230,1.12508,1.12979,42441,
1.13027,1.13201,1.12966,1.13027,36991,
1.13027,1.13130,1.12787,1.12798,44002,
1.12798,1.13228,1.12779,1.12930,41993,
1.12919,1.13031,1.12252,1.12275,43084,
1.12280,1.12467,1.12246,1.12410,21269,
1.12390,1.12611,1.12349,1.12561,18558,
1.12560,1.12603,1.11913,1.12264,38255,
1.12253,1.12254,1.11398,1.11533,48979,
1.11509,1.11615,1.11171,1.11297,47517,
1.11269,1.11728,1.11111,1.11470,46494,
1.11428,1.11859,1.11421,1.11843,33551,
1.11829,1.12281,1.11749,1.12129,45152,
1.12129,1.12638,1.11862,1.11945,37098,
1.11940,1.12181,1.11698,1.11710,45543,
1.11699,1.12041,1.11397,1.11965,44108,
1.11677,1.12082,1.11651,1.11959,42641,
1.11976,1.12170,1.11659,1.11890,48657,
1.11890,1.12127,1.11819,1.11904,52539,
1.11894,1.12501,1.11726,1.12104,58525,
1.12105,1.12527,1.12104,1.12281,56129,
1.12290,1.12627,1.12208,1.12208,47513,
1.12200,1.12430,1.12003,1.12027,43864,
1.12019,1.12229,1.11771,1.11998,46677,
1.12003,1.12230,1.11654,1.11726,41249,
1.11724,1.11833,1.11543,1.11543,46698,
1.11589,1.11739,1.11497,1.11651,37875,
1.11634,1.11835,1.11411,1.11576,42561,
1.11576,1.11791,1.11478,1.11494,37867,
1.11489,1.11866,1.11064,1.11808,49226,
1.11810,1.12111,1.11701,1.11991,42478,
1.12082,1.12142,1.11860,1.11900,20839,
1.11889,1.11974,1.11585,1.11591,43131,
1.11592,1.11715,1.11235,1.11298,46990,
1.11298,1.11424,1.11151,1.11281,39037,
1.11280,1.11788,1.11243,1.11682,55970,
1.11590,1.12611,1.11530,1.12394,56818,
1.12392,1.12764,1.12257,1.12490,56351,
1.12502,1.13014,1.12190,1.12195,57701,
1.12190,1.13078,1.12007,1.12745,51664,
1.12746,1.13467,1.12504,1.13327,48775,
1.13205,1.13298,1.12893,1.13094,41545,
1.13105,1.13366,1.13005,1.13248,49726,
1.13237,1.13425,1.12817,1.12859,50566,
1.12848,1.13029,1.12675,1.12751,47556,
1.12742,1.12882,1.12016,1.12048,52939,
1.12086,1.12462,1.12028,1.12170,50196,
1.12160,1.12419,1.11804,1.11910,69404,
1.11908,1.12516,1.11862,1.12251,62854,
1.12246,1.13152,1.12242,1.12912,86496,
1.12905,1.13769,1.12822,1.13678,79870,
1.13686,1.14027,1.13647,1.13971,65183,
1.13972,1.14112,1.13436,1.13653,84986,
1.13640,1.13899,1.13466,1.13680,75905,
1.13676,1.13805,1.13469,1.13680,67574,
1.13680,1.13923,1.13498,1.13707,65211,
1.13581,1.13702,1.12803,1.12838,72117,
1.12838,1.13192,1.12743,1.12833,62150,
1.12833,1.13101,1.12677,1.12763,59871,
1.12766,1.12943,1.12723,1.12829,30955,
1.12816,1.12868,1.12064,1.12221,54277,
1.12211,1.12334,1.12061,1.12133,44390,
1.12126,1.12178,1.11925,1.12070,47917,
1.12063,1.12633,1.12010,1.12499,58047,
1.12495,1.12849,1.12444,1.12520,60803,
1.12520,1.12741,1.12373,1.12694,57090,
1.12654,1.12829,1.12525,1.12567,45921,
1.12567,1.12625,1.12011,1.12093,53265,
1.12089,1.12326,1.11989,1.12228,47746,
1.12221,1.12795,1.12044,1.12756,63263,
1.12745,1.12810,1.12025,1.12184,65178,
1.12140,1.12243,1.12053,1.12078,49453,
1.12074,1.12087,1.11449,1.11508,53339,
1.11504,1.11549,1.11261,1.11389,52325,
1.11388,1.11870,1.11004,1.11461,55963,
1.11444,1.11501,1.11112,1.11228,50078,
1.11230,1.11500,1.11121,1.11438,47258,
1.11432,1.11600,1.11313,1.11534,58921,
1.11525,1.11612,1.10592,1.10739,59110,
1.10746,1.10940,1.10261,1.10839,84871,
1.10835,1.11155,1.10687,1.11050,87319,
1.11000,1.12123,1.10995,1.12013,85765,
1.12017,1.12487,1.11666,1.11940,89608,
1.11959,1.12411,1.11783,1.11980,83426,
1.11960,1.12308,1.11761,1.11783,72888,
1.11787,1.12220,1.11768,1.11970,68397,
1.11960,1.12298,1.11611,1.12119,65897,
1.12119,1.12276,1.11698,1.11698,71001,
1.11692,1.11900,1.11298,1.11372,75814,
1.11359,1.11575,1.10906,1.11052,76084,
1.11057,1.11114,1.10654,1.10890,66253,
1.10913,1.11130,1.10753,1.10768,61789,
1.10753,1.11059,1.10647,1.10969,59800,
1.10969,1.11062,1.10795,1.10831,58088,
1.10833,1.11125,1.10630,1.10799,50646,
1.10799,1.11525,1.10511,1.11362,60412,
1.11468,1.11632,1.10937,1.10995,78929,
1.10996,1.11152,1.10852,1.10919,54946,
1.10903,1.10972,1.10727,1.10801,51312,
1.10800,1.10916,1.10414,1.10573,53519,
1.10573,1.10597,1.09626,1.09865,56388,
1.09890,1.09959,1.09573,1.09684,36593,
1.09683,1.09781,1.09256,1.09701,59020,
1.09698,1.10378,1.09679,1.10337,52814,
1.10338,1.10837,1.10163,1.10341,58953,
1.10345,1.10565,1.10196,1.10267,56761,
1.10259,1.10674,1.10149,1.10483,45144,
1.10483,1.10589,1.10299,1.10479,45656,
1.10480,1.10549,1.09846,1.10082,43193,
1.10082,1.10864,1.09262,1.10627,67172,
1.10629,1.11088,1.10547,1.10728,54806,
1.10723,1.10857,1.09927,1.09986,52836,
1.09986,1.10739,1.09896,1.10707,55467,
1.10707,1.10749,1.10131,1.10320,46966,
1.10323,1.10728,1.10222,1.10407,57064,
1.10403,1.10669,1.09956,1.10149,53015,
1.10152,1.10247,1.09655,1.09939,52689,
1.09941,1.10228,1.09832,1.10182,30730,
1.10180,1.10201,1.09368,1.09429,30319,
1.09429,1.09667,1.09098,1.09165,29972,
1.09165,1.09575,1.09056,1.09343,27977,
1.09410,1.09468,1.08841,1.08981,16985,
1.08981,1.09417,1.08784,1.09298,19211,
1.09288,1.09626,1.09036,1.09599,17884,
1.09599,1.09987,1.09406,1.09702,20373,
1.09710,1.09910,1.09572,1.09750,29632,
1.09769,1.09996,1.09615,1.09703,23839,
1.09708,1.09950,1.09406,1.09550,24765,
1.09550,1.09892,1.09542,1.09722,40323,
1.09720,1.10331,1.09720,1.10077,57412,
1.10080,1.10621,1.10003,1.10319,60759,
1.10371,1.10420,1.10123,1.10233,40250,
1.10235,1.10454,1.09906,1.10304,53195,
1.10305,1.10844,1.10219,1.10722,53925,
1.10723,1.11390,1.10645,1.11259,49903,
1.11263,1.11727,1.11140,1.11727,40776,
1.11558,1.11787,1.11383,1.11490,30097,
1.11490,1.11562,1.11171,1.11239,37355,
1.11239,1.11391,1.11055,1.11312,31384,
1.11310,1.11620,1.10925,1.11044,40188,
1.11043,1.11224,1.10724,1.10793,29395,
1.10797,1.11059,1.10755,1.10988,27856,
1.10990,1.11179,1.10729,1.11114,32985,
1.11112,1.11527,1.10795,1.11513,44647,
1.11525,1.11749,1.11308,1.11511,44794,
1.11511,1.11711,1.11277,1.11636,35328,
1.11647,1.11748,1.11241,1.11272,30647,
1.11264,1.11393,1.10629,1.10735,41173,
1.10731,1.10922,1.10645,1.10651,31615,
1.10649,1.10909,1.10354,1.10491,45048,
1.10486,1.10548,1.10161,1.10199,33216,
1.10224,1.10423,1.10159,1.10320,23339,
1.10315,1.10379,1.10019,1.10081,31819,
